age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
58,106373,part_time,divorced,115.91288917080712,12,0.4946055600643231,1,desktop,social_media_ad,1
54,114543,full_time,single,136.3361754715825,5,0.8349976171368177,1,tablet,organic_search,1
21,104726,unemployed,single,130.76801482446487,10,0.6889922486977561,1,tablet,friend_referral,1
47,101326,part_time,divorced,91.9625507704815,7,0.4088411684461168,0,mobile,social_media_ad,1
20,47937,part_time,divorced,79.9961854419007,14,0.449308908878503,0,tablet,friend_referral,1
24,116633,part_time,single,98.76103749016764,13,0.4100810498643177,0,mobile,organic_search,0
53,100664,unemployed,divorced,144.81968105288362,7,0.4816044762377459,0,mobile,organic_search,1
43,32352,part_time,single,95.27482726749972,10,0.4193294381440304,1,tablet,social_media_ad,0
53,107227,contractor,divorced,91.26747536826932,12,0.9833828143761348,0,desktop,social_media_ad,1
58,70042,full_time,divorced,119.1627231522281,20,0.8261854068577887,1,desktop,social_media_ad,1
29,116837,part_time,single,80.41813158647159,7,0.8519202856246231,0,mobile,organic_search,1
19,48302,contractor,single,121.47788340366992,8,0.9096637367866696,1,mobile,friend_referral,1
50,43906,unemployed,divorced,65.29682723536826,5,0.9288172265403402,0,tablet,friend_referral,1
29,63880,full_time,married,141.42374920932292,9,0.8545172650162618,1,tablet,friend_referral,1
24,40607,full_time,divorced,117.88827671869336,9,0.6116117187178636,0,desktop,social_media_ad,0
41,88469,full_time,single,67.2307230347034,5,0.4008414206966334,1,desktop,friend_referral,1
52,31801,contractor,single,80.30554445055844,10,0.5474000560357496,0,mobile,social_media_ad,1
42,43524,part_time,divorced,113.83148071084013,8,0.5389046891018432,0,mobile,friend_referral,1
43,101845,contractor,divorced,117.63936131337113,7,0.4838788055066262,1,desktop,friend_referral,1
53,50480,unemployed,divorced,77.44042368976528,8,0.7455833505820983,1,mobile,organic_search,1
50,100764,contractor,divorced,103.3330636220775,13,0.6440928549073414,0,mobile,social_media_ad,1
24,83888,contractor,divorced,85.74430242542655,12,0.7538272793583887,1,desktop,organic_search,1
64,79789,full_time,divorced,80.6926106742027,5,0.8955374090857446,0,tablet,friend_referral,1
42,91621,part_time,single,77.0827208580341,17,0.9724877185819388,1,mobile,organic_search,1
55,49134,full_time,married,122.9322546217719,10,0.7069018134326834,0,tablet,friend_referral,1
43,114702,contractor,divorced,78.43239593321384,20,0.8932875710303448,1,desktop,friend_referral,1
38,106799,unemployed,divorced,115.79639407024474,11,0.8219571959849069,0,desktop,organic_search,1
64,36524,full_time,married,77.77836356577433,7,0.8393094553134011,0,tablet,friend_referral,1
28,100908,contractor,married,98.1074905478918,13,0.5625501195342908,0,mobile,social_media_ad,1
44,87136,contractor,single,85.67636110330682,8,0.6002837780408596,0,tablet,friend_referral,0
25,112990,unemployed,single,103.1529485373698,10,0.9936652048097177,0,tablet,friend_referral,0
51,66761,unemployed,single,77.14330914239173,12,0.4303874830849807,1,tablet,friend_referral,1
28,55201,full_time,married,102.56062433889063,9,0.6463921584499994,0,desktop,social_media_ad,0
32,61954,part_time,divorced,120.23137247679836,12,0.7407533071862542,0,mobile,organic_search,1
64,37127,unemployed,divorced,115.91401824847122,10,0.7202331118357943,1,tablet,organic_search,1
65,66675,part_time,married,116.86619256612218,12,0.6636869368806861,0,tablet,social_media_ad,1
58,91218,unemployed,married,116.98922647981144,17,0.9969739726758716,0,tablet,social_media_ad,1
25,70182,full_time,married,128.4482141855338,10,0.9349929440441572,1,tablet,organic_search,1
20,34692,unemployed,single,122.59605999983197,9,0.7858542156694348,1,desktop,social_media_ad,1
43,109959,unemployed,single,138.57718867346253,7,0.6095902589948656,0,tablet,social_media_ad,0
21,102203,full_time,divorced,113.7799837872514,4,0.6226345177463862,0,desktop,social_media_ad,1
36,67098,unemployed,single,86.95884372692366,8,0.5249925985441628,0,desktop,social_media_ad,1
40,78466,contractor,single,101.9773817826367,12,0.907567335566292,1,tablet,social_media_ad,1
62,43527,contractor,single,127.72755614561214,4,0.9715098032236488,0,desktop,social_media_ad,1
46,119864,unemployed,divorced,92.87933384673818,12,0.5192927223497226,1,desktop,organic_search,1
62,82435,contractor,married,95.00438029634763,8,0.886105813488642,1,tablet,organic_search,1
56,94462,unemployed,single,125.77064678096976,11,0.6340333790041639,1,desktop,friend_referral,1
55,110937,part_time,divorced,101.39825674995762,9,0.4245195048751293,0,tablet,social_media_ad,1
29,84418,contractor,divorced,124.24467234852956,6,0.707036168511993,1,mobile,organic_search,1
51,110925,unemployed,divorced,107.87443366997655,12,0.6421750771066728,0,desktop,social_media_ad,1
55,118232,full_time,married,119.70170055598574,5,0.5809195153588788,0,tablet,friend_referral,1
38,35123,full_time,divorced,143.83073519324856,11,0.5007891976845323,0,desktop,organic_search,1
37,98972,part_time,divorced,67.52319323830163,15,0.400746551622091,1,mobile,organic_search,1
42,91558,unemployed,single,99.0139551125786,13,0.5423872054608705,0,tablet,social_media_ad,1
33,20453,full_time,married,82.32339454342271,10,0.8222684420758251,1,tablet,organic_search,1
19,81084,unemployed,single,103.16193832809418,10,0.5103983567716384,0,tablet,friend_referral,1
39,111271,part_time,divorced,84.6968775937773,6,0.9868883623829204,0,tablet,organic_search,1
24,80408,part_time,married,80.36023846621057,12,0.617252810822125,0,mobile,friend_referral,1
21,110054,contractor,single,115.38044691567474,12,0.8271510623502594,0,mobile,organic_search,1
55,86471,contractor,married,60.7655809147408,8,0.7744252887066896,1,tablet,friend_referral,1
22,63240,full_time,single,98.94198352407004,7,0.9012197094193491,0,tablet,organic_search,1
50,77602,unemployed,married,104.18759905579284,4,0.9675431970247622,1,mobile,social_media_ad,1
35,23320,contractor,single,126.6276472285485,8,0.4305937241783741,1,tablet,organic_search,1
38,92590,part_time,married,96.32311882658372,11,0.7082518974878209,0,tablet,social_media_ad,1
31,100158,part_time,divorced,87.0259606441567,9,0.9517756427334598,0,mobile,social_media_ad,1
62,29479,full_time,divorced,103.6471803549382,9,0.9158418315578029,1,desktop,social_media_ad,1
46,24042,unemployed,single,110.92372723434907,13,0.5427633580003657,0,desktop,social_media_ad,1
37,68291,unemployed,married,95.53901081430848,12,0.9508490371071816,1,mobile,organic_search,1
53,25077,full_time,single,89.81479333942563,15,0.6163396980478815,0,tablet,social_media_ad,1
62,87847,contractor,single,103.89237295740014,12,0.8877523200139357,0,tablet,organic_search,1
56,113664,full_time,married,101.65445077008836,6,0.7358471124879937,1,mobile,friend_referral,1
19,113448,contractor,divorced,118.7861292725604,14,0.8786272570802882,0,tablet,friend_referral,1
35,101335,unemployed,divorced,122.2070098792366,14,0.5936050007285976,0,tablet,friend_referral,0
57,72113,full_time,married,96.46289679850102,10,0.6754728045823313,1,tablet,friend_referral,1
25,29493,contractor,married,128.38578900265452,8,0.6793063299691827,0,mobile,organic_search,1
62,106064,unemployed,married,94.29158327445062,11,0.4764700725890484,0,desktop,social_media_ad,0
60,95082,contractor,married,98.39569489338017,8,0.5949240365890748,0,mobile,friend_referral,1
49,49087,contractor,single,134.99805968408498,9,0.6953488606224176,0,mobile,friend_referral,1
34,23722,contractor,married,119.98170119965792,12,0.4462811665448844,0,desktop,social_media_ad,1
29,59449,contractor,married,100.89087175157492,14,0.5408368128885677,0,mobile,organic_search,1
23,61743,unemployed,married,83.0095770857912,20,0.925771753258592,0,tablet,organic_search,1
40,105326,unemployed,divorced,105.72137125136705,8,0.8205961723930166,1,tablet,social_media_ad,1
57,24409,unemployed,divorced,96.07530182774516,12,0.8836481940550581,1,tablet,friend_referral,1
38,115027,full_time,divorced,78.4211218571811,13,0.5576704426981349,1,tablet,friend_referral,0
63,109494,part_time,single,90.66765978081575,5,0.6501435147634451,0,tablet,organic_search,1
37,71658,full_time,married,85.8410885841285,12,0.9017467527136256,1,mobile,organic_search,1
20,83909,unemployed,married,94.94945346378267,7,0.5005646941026798,0,tablet,friend_referral,0
42,77196,contractor,single,79.40589753377547,10,0.4130004503105008,0,desktop,organic_search,1
47,108059,part_time,divorced,99.52018980567216,13,0.5866847170315317,0,tablet,social_media_ad,1
44,113078,part_time,divorced,108.17285721576212,15,0.6604434474320515,1,tablet,friend_referral,1
50,65528,unemployed,married,106.28083058616946,16,0.6377253857794856,1,mobile,organic_search,1
21,119976,unemployed,married,92.53126951198315,10,0.9970192507845276,1,desktop,organic_search,1
47,107937,unemployed,married,110.59597866459598,9,0.6325585272807128,0,tablet,friend_referral,1
65,77241,unemployed,divorced,127.78091973471246,10,0.6062087131603481,0,desktop,organic_search,1
60,27526,full_time,married,85.68445812371692,11,0.9160274801308406,1,desktop,friend_referral,1
38,85681,full_time,single,75.45927201387346,15,0.673860779240149,1,tablet,social_media_ad,1
20,58498,part_time,married,93.5395370870365,13,0.8801608316469873,1,desktop,social_media_ad,1
22,95209,full_time,married,103.86065257664896,8,0.6771816304600841,1,desktop,social_media_ad,1
46,108921,full_time,divorced,84.78051990504335,13,0.4754629142669117,0,tablet,organic_search,1
18,88416,full_time,divorced,135.03650903971663,14,0.5647342475900966,1,desktop,social_media_ad,1
18,95324,part_time,divorced,117.39669998348676,10,0.5997471062630857,0,tablet,organic_search,1
43,103565,contractor,single,82.47861000978796,7,0.712567035964986,1,tablet,organic_search,1
41,67631,unemployed,single,114.79829289470048,13,0.7889743169044496,1,mobile,friend_referral,1
63,118458,unemployed,single,85.53180903354524,14,0.8070939660652072,1,desktop,organic_search,1
34,114731,full_time,married,108.38778083058,12,0.5550145690710447,0,mobile,organic_search,1
36,114830,full_time,married,132.72968371266396,8,0.9597565201245648,0,mobile,social_media_ad,1
19,28418,contractor,married,101.81979193408282,6,0.6897461310101778,0,tablet,social_media_ad,1
21,97527,part_time,divorced,118.0379452197918,11,0.653526163988795,0,mobile,social_media_ad,1
21,92107,part_time,divorced,122.20103848366476,8,0.6909405237298158,0,tablet,friend_referral,1
63,117462,unemployed,married,124.54661260103538,7,0.8170363098502184,0,tablet,friend_referral,1
28,20178,contractor,divorced,84.76453292243096,18,0.5119248264496122,1,tablet,friend_referral,1
65,77939,contractor,married,106.47944838149816,8,0.8379444006994892,1,mobile,friend_referral,1
60,69699,full_time,single,98.11235701388998,10,0.8949979668166673,0,mobile,friend_referral,1
39,43345,unemployed,divorced,98.41347763029688,7,0.6367998343382838,0,mobile,friend_referral,1
54,72003,full_time,married,93.66523674467736,10,0.702588890204223,1,desktop,social_media_ad,1
27,96208,contractor,divorced,78.1220871637423,12,0.4409494223409166,0,tablet,friend_referral,1
64,92742,unemployed,married,97.03356154292896,9,0.5284521207504245,1,tablet,organic_search,1
39,60325,contractor,single,115.30612291823248,8,0.906025146321412,0,mobile,friend_referral,1
28,69737,full_time,married,90.89354712065304,10,0.4833177370956983,1,mobile,friend_referral,1
54,91128,full_time,divorced,132.01293913766244,9,0.6139644268021196,0,mobile,friend_referral,1
34,52443,contractor,single,106.20137873331647,6,0.7580817713680499,0,mobile,friend_referral,1
64,25594,contractor,divorced,96.91592980577174,11,0.5132768995508649,1,desktop,social_media_ad,1
29,72265,full_time,single,113.77126735772308,15,0.591214130766455,0,desktop,friend_referral,1
45,84604,full_time,married,122.05516141323976,17,0.5324228222537943,1,tablet,organic_search,1
42,40955,part_time,married,76.98958592053481,5,0.707146069546252,0,mobile,organic_search,1
51,66825,full_time,divorced,83.35642754270745,12,0.6402788359091022,1,tablet,social_media_ad,1
41,84471,full_time,married,117.12996244499524,6,0.4831928752067044,0,mobile,social_media_ad,1
27,94417,full_time,married,88.62290195525826,14,0.4919421323559549,1,desktop,organic_search,1
45,115167,contractor,divorced,102.05633574508391,8,0.683383224496005,0,mobile,friend_referral,1
18,62616,part_time,married,104.60837668727336,12,0.6133052244584959,0,tablet,organic_search,1
22,93531,full_time,divorced,99.271607531821,7,0.8935889061067244,0,tablet,friend_referral,1
29,43723,part_time,single,88.38901456442382,15,0.7312605066461382,1,mobile,social_media_ad,1
23,35386,part_time,single,118.2156383389226,13,0.962397148069062,0,desktop,friend_referral,1
54,113789,part_time,married,125.41309755384812,8,0.5052632911804553,0,mobile,social_media_ad,1
39,78655,full_time,married,98.16548828672452,6,0.9305243671624018,1,mobile,friend_referral,1
33,74383,part_time,divorced,77.73417360670611,8,0.9605916967531702,0,tablet,friend_referral,1
24,26464,part_time,single,72.6347248060869,4,0.5050563357097585,0,tablet,friend_referral,1
20,91695,unemployed,single,98.97219644006152,15,0.6584707912736163,0,mobile,friend_referral,1
62,26364,full_time,divorced,99.26386308053944,8,0.7411052618407188,0,mobile,social_media_ad,1
18,55525,unemployed,divorced,117.04539699037392,7,0.593485301825537,1,tablet,friend_referral,1
18,62968,full_time,single,116.59797180928668,5,0.5686841058694887,0,mobile,organic_search,1
44,78959,contractor,divorced,107.56065506717172,7,0.5498596558537503,1,tablet,friend_referral,1
19,21893,contractor,divorced,89.71626787317605,7,0.9638461173191653,0,desktop,organic_search,1
47,45363,contractor,married,105.00792532592124,8,0.933024151427919,0,mobile,friend_referral,1
49,88244,part_time,married,87.84535833309194,6,0.7883449409261181,1,mobile,friend_referral,1
49,41209,unemployed,single,88.06547409001443,11,0.6297084010226226,1,mobile,social_media_ad,1
64,112691,part_time,single,103.73567252674796,7,0.4223107070399561,1,desktop,organic_search,1
42,118071,full_time,divorced,103.1494959069772,8,0.9090599511773088,0,desktop,friend_referral,1
53,51498,contractor,divorced,90.86647804179304,13,0.7293008321661265,1,desktop,social_media_ad,1
52,71482,contractor,single,111.291343893544,7,0.7111419886974149,0,tablet,friend_referral,1
25,63469,part_time,single,112.12996480538648,10,0.8725416357828935,0,mobile,organic_search,1
36,85938,part_time,divorced,62.7721049211599,15,0.755561086753342,0,desktop,friend_referral,1
36,108422,part_time,divorced,124.92452508681252,11,0.4225519732669868,0,tablet,social_media_ad,0
48,115042,part_time,divorced,117.38163546531962,11,0.8939762393280231,0,tablet,organic_search,1
63,54785,contractor,married,103.96344539446234,11,0.588505058373843,1,mobile,friend_referral,1
47,105657,part_time,single,72.33536406689774,4,0.9027002091525272,0,mobile,social_media_ad,1
34,57207,part_time,single,78.30557799167542,10,0.4773930754153946,0,mobile,friend_referral,1
42,99380,part_time,single,87.17992394952608,12,0.5222597557191999,0,tablet,friend_referral,1
42,68542,unemployed,single,89.24459699649123,12,0.9951799642679832,0,mobile,organic_search,1
19,96411,full_time,divorced,78.76524935170008,5,0.5310295668716675,1,tablet,friend_referral,1
29,86133,unemployed,divorced,106.39844762486288,8,0.7108588440193531,0,tablet,friend_referral,1
59,88159,full_time,single,94.43662689804113,18,0.6487982505681293,0,mobile,social_media_ad,1
38,43350,unemployed,single,112.670678639553,14,0.5693415653408859,0,desktop,organic_search,1
19,115408,unemployed,single,87.93984399852539,9,0.9904358107197376,0,mobile,organic_search,1
56,95483,unemployed,divorced,148.14127300870595,8,0.9439774589635256,0,tablet,organic_search,1
48,55281,unemployed,married,120.23090721709151,15,0.5696842095189711,0,mobile,friend_referral,0
28,94991,unemployed,divorced,97.98366476606114,10,0.8714979459226075,0,desktop,organic_search,1
44,101932,contractor,married,78.3091444601719,11,0.8139288078862101,1,desktop,social_media_ad,1
20,106126,full_time,single,78.37980788774,14,0.8533870168013636,1,desktop,organic_search,1
30,42191,full_time,married,85.90713403753335,10,0.675650301011564,0,desktop,friend_referral,1
29,68270,full_time,divorced,89.7850573016227,10,0.445956550984689,0,desktop,friend_referral,1
58,84360,contractor,married,122.20872938139364,10,0.6443608960343258,1,desktop,organic_search,1
33,77857,part_time,married,131.2051360436914,17,0.4044827113261714,0,tablet,social_media_ad,0
23,75390,part_time,divorced,77.94551921041133,11,0.6721023907078074,0,desktop,friend_referral,1
32,29265,part_time,divorced,96.49776741181644,8,0.6531186051517168,0,tablet,friend_referral,1
40,28493,full_time,divorced,131.1027335610163,12,0.4474336680583046,1,tablet,social_media_ad,1
40,75206,full_time,divorced,83.91956909877759,13,0.4309051278774302,1,tablet,friend_referral,1
53,72057,part_time,single,128.68075329043168,12,0.9986856733497692,1,mobile,social_media_ad,1
27,47052,full_time,divorced,115.14087981488032,9,0.7472693232839582,0,desktop,social_media_ad,1
39,37618,full_time,single,78.38027168451885,13,0.6109161793260303,0,desktop,social_media_ad,1
49,88876,full_time,divorced,98.90034015411268,6,0.5746890806917986,1,mobile,organic_search,1
21,49483,unemployed,married,87.16223250716604,10,0.8846763934521702,1,tablet,organic_search,1
22,83080,contractor,divorced,106.2138510008652,13,0.6351802243093603,0,tablet,social_media_ad,1
23,52769,full_time,married,72.57308302264316,13,0.4024395579685985,1,tablet,friend_referral,1
30,103286,full_time,divorced,98.14205423087832,8,0.4819229664026216,0,mobile,friend_referral,0
48,80931,full_time,single,82.79400315616772,8,0.4995881483826571,0,tablet,organic_search,0
34,23845,contractor,married,99.02854010055836,13,0.7000455402977671,1,mobile,friend_referral,1
22,48132,contractor,married,68.18870473650087,18,0.8612984861486215,1,desktop,organic_search,1
19,59169,contractor,single,75.72941103818397,2,0.6534727421735238,0,mobile,friend_referral,1
33,78760,part_time,single,108.55574531275414,10,0.7070107321439754,1,tablet,organic_search,1
31,47388,full_time,married,104.5550165441895,12,0.6441774750437779,0,tablet,organic_search,1
20,30785,full_time,married,85.68055949163136,7,0.4913099879179429,0,desktop,friend_referral,1
46,20066,unemployed,married,106.5460654635117,8,0.7684031205161999,0,tablet,friend_referral,1
18,95242,unemployed,single,80.89449002614377,14,0.504892274717453,0,desktop,social_media_ad,1
34,35762,full_time,divorced,83.35374671930997,12,0.9415904193787308,1,tablet,organic_search,1
54,72066,unemployed,divorced,140.95087218878533,9,0.616857033020906,1,desktop,organic_search,1
34,68225,full_time,married,122.196038713047,7,0.7913957016996755,0,desktop,social_media_ad,1
46,88154,contractor,divorced,118.51838760012892,20,0.7325611761028636,1,tablet,organic_search,1
29,53172,unemployed,single,98.54709383909815,6,0.7659348610031789,0,mobile,friend_referral,1
22,31085,unemployed,single,122.74996605674524,13,0.4940618726303945,0,desktop,social_media_ad,1
38,115833,full_time,divorced,108.6979586229878,6,0.7760618535217456,0,desktop,friend_referral,0
33,104117,full_time,married,127.20334155587992,11,0.5968900366296614,0,desktop,social_media_ad,1
19,90268,full_time,married,101.93760015697106,7,0.5585373498865804,0,desktop,friend_referral,1
20,39122,contractor,married,70.77157928055472,10,0.425346097025273,1,mobile,social_media_ad,1
29,87753,full_time,divorced,105.05507938122892,6,0.4612556565357726,1,desktop,organic_search,1
48,40922,unemployed,married,82.64836067927175,11,0.8809156825776066,0,desktop,organic_search,1
60,85133,part_time,divorced,96.87408265317266,5,0.9082759204778332,1,tablet,friend_referral,1
40,109654,full_time,divorced,66.25162240242565,8,0.43419469991211,1,tablet,friend_referral,1
54,109037,part_time,divorced,88.96999188020679,7,0.4088819823781481,1,desktop,organic_search,1
38,47526,unemployed,married,73.8969672593005,7,0.7327611062672426,0,tablet,friend_referral,1
45,61198,contractor,divorced,95.8024626477698,10,0.7891030828429224,0,tablet,social_media_ad,1
24,62429,part_time,divorced,100.64032835270476,12,0.6083987150987998,0,tablet,social_media_ad,1
43,41889,unemployed,married,104.96049433371068,13,0.6631738287092016,0,mobile,organic_search,1
24,50251,part_time,divorced,95.41430347823824,10,0.5264083972024274,0,desktop,social_media_ad,0
36,74567,part_time,divorced,87.94398589271947,10,0.5269138586759644,1,mobile,friend_referral,1
50,47564,unemployed,single,95.88645454107774,9,0.5724059147924581,1,tablet,friend_referral,1
37,35728,contractor,single,108.80043187017978,14,0.4814035761813929,0,desktop,organic_search,1
49,81869,full_time,single,95.67053741203026,8,0.6271734558900341,0,mobile,social_media_ad,1
20,43600,part_time,divorced,78.36529092424391,5,0.5493866826096133,0,mobile,social_media_ad,1
60,29583,unemployed,married,119.14697447308455,10,0.473763902579438,1,tablet,social_media_ad,1
59,29079,unemployed,single,81.5210443639852,6,0.6104781390703784,1,tablet,friend_referral,1
32,49140,contractor,married,107.16199165782494,10,0.5970893231176448,0,mobile,organic_search,1
23,75432,full_time,married,89.44964724233705,13,0.7763556765962583,1,mobile,friend_referral,1
57,58674,part_time,married,125.52646033978522,10,0.4912094546164954,0,desktop,social_media_ad,1
36,24823,unemployed,divorced,155.17554495622085,13,0.9569901085260656,1,tablet,organic_search,1
26,65337,unemployed,single,97.10280414834212,12,0.4180885093098413,1,desktop,organic_search,1
57,41577,part_time,divorced,129.96370248708132,9,0.7138041654540004,1,desktop,social_media_ad,1
36,118566,unemployed,married,89.72573076574882,11,0.6627385820376503,0,desktop,social_media_ad,1
25,114455,part_time,single,83.46906800231527,14,0.4948573222711329,1,tablet,organic_search,1
64,69853,contractor,single,52.825723032884426,18,0.6626734501823599,1,mobile,organic_search,1
20,73080,full_time,married,95.56255343435647,11,0.839786482897883,0,mobile,organic_search,1
63,43889,part_time,married,85.17585729595834,4,0.7477169225541054,1,mobile,friend_referral,1
24,36766,part_time,divorced,92.22913501233914,10,0.7720835169532765,1,tablet,organic_search,1
58,47027,part_time,divorced,98.39069070631676,14,0.7114228778130411,0,desktop,organic_search,1
53,81360,part_time,married,76.58443062666727,7,0.5856672438342021,1,mobile,friend_referral,1
26,108074,unemployed,divorced,85.88689435160755,11,0.6997813520937266,0,mobile,friend_referral,1
41,114547,unemployed,single,103.68618618946503,16,0.5798872366135951,0,mobile,organic_search,1
35,59041,contractor,single,99.31854083061444,4,0.5230811506322337,0,tablet,organic_search,1
64,45988,unemployed,married,118.5687478189512,9,0.4540090897281335,1,tablet,social_media_ad,1
31,101418,contractor,single,63.03637481081496,11,0.962014505095138,0,tablet,organic_search,1
27,116341,part_time,single,63.80076138259298,12,0.8143538050722088,1,desktop,organic_search,1
50,38557,unemployed,divorced,96.06945731890592,17,0.7855068536944438,1,tablet,organic_search,1
22,73370,part_time,divorced,69.46179629822196,10,0.8748009588559658,1,tablet,social_media_ad,1
41,37207,part_time,divorced,64.24950256265561,10,0.7598795472656762,1,tablet,friend_referral,1
65,22775,contractor,single,71.95053331129576,17,0.5538476964857773,0,desktop,friend_referral,1
46,55618,part_time,married,140.68138037913667,11,0.8202038371300594,0,mobile,organic_search,1
58,66751,contractor,divorced,128.54613555651736,8,0.8749716171539346,0,tablet,friend_referral,1
65,40316,full_time,divorced,105.64160797850298,11,0.5495890410840917,0,tablet,social_media_ad,0
43,87288,contractor,married,111.3096433936089,11,0.7379198140274479,0,desktop,organic_search,1
61,50908,contractor,single,85.92073459574038,9,0.99581642936315,0,desktop,organic_search,1
63,80197,unemployed,married,94.02643873910152,12,0.994457618282025,0,tablet,organic_search,1
29,113922,full_time,single,67.10058646850013,12,0.9524194145714444,0,desktop,organic_search,1
35,42912,contractor,single,138.40702804234192,13,0.7197989691349962,1,desktop,friend_referral,1
29,71507,unemployed,married,95.83125620543689,8,0.8104400213289848,1,desktop,social_media_ad,1
45,29824,full_time,divorced,81.53527728660461,10,0.8377463389411985,1,tablet,social_media_ad,1
58,116176,unemployed,divorced,55.69528499149008,17,0.6701845914833366,1,desktop,social_media_ad,1
64,39558,part_time,divorced,111.94164231869898,8,0.8727390515439579,0,tablet,friend_referral,1
51,53785,full_time,single,83.40652250468595,9,0.7256099559308327,0,desktop,organic_search,1
48,28998,unemployed,single,89.7250205287086,8,0.7352154785519793,1,mobile,organic_search,1
36,108741,contractor,divorced,86.10230386023247,7,0.5446286349878825,0,tablet,social_media_ad,0
54,45006,contractor,single,102.40081100698842,12,0.6134421062396023,0,mobile,organic_search,1
28,65760,full_time,married,87.35861705718456,9,0.7545890692622195,1,desktop,social_media_ad,1
42,104214,part_time,married,110.5320442870354,11,0.760613092855082,0,desktop,friend_referral,1
59,82515,part_time,married,133.89251217020578,11,0.6859261262663763,1,desktop,organic_search,1
64,51601,contractor,divorced,112.78404165910332,6,0.7532815412892544,0,desktop,social_media_ad,1
51,114533,contractor,married,118.48492008062794,15,0.8888172786481601,0,desktop,friend_referral,0
30,88895,part_time,single,73.60400078439642,8,0.4792735143472394,0,desktop,organic_search,1
64,94842,part_time,single,98.8817299589028,8,0.7618105963230006,1,tablet,organic_search,1
34,24298,part_time,married,90.17473187448338,7,0.4164125713743101,1,tablet,friend_referral,1
52,65991,contractor,divorced,100.29327933559333,14,0.5905071183025856,0,desktop,organic_search,1
63,75648,part_time,single,103.67374658757925,14,0.9154265576704936,0,mobile,social_media_ad,1
46,43154,full_time,married,70.46398706368058,8,0.8412824199006546,0,desktop,friend_referral,1
27,108388,unemployed,married,77.02539042682183,13,0.8875352583016982,0,mobile,friend_referral,1
56,100818,unemployed,divorced,121.42028472881276,14,0.4055982129164015,0,mobile,social_media_ad,1
25,53798,part_time,single,77.74307259892262,11,0.425148154214659,1,desktop,organic_search,1
54,103767,unemployed,married,98.22021282233268,10,0.5013192504825538,1,mobile,social_media_ad,1
39,108290,part_time,divorced,106.2862319082658,11,0.4463013361790551,1,tablet,social_media_ad,1
24,38984,contractor,single,92.9594803747144,12,0.7573699665052724,0,desktop,organic_search,1
44,46655,unemployed,married,117.93953076611204,18,0.7078488464377153,1,desktop,friend_referral,1
59,70617,unemployed,divorced,82.58825346326165,8,0.4067878514639877,1,tablet,organic_search,1
18,65201,part_time,single,99.51643685157754,14,0.8226541240286545,0,mobile,organic_search,0
20,58185,part_time,married,101.40588697077796,10,0.4641059246401434,1,desktop,social_media_ad,1
64,39462,full_time,married,83.21574976951221,9,0.6157583806638756,1,desktop,social_media_ad,1
64,96958,contractor,married,92.4789636920445,7,0.974957756311682,1,tablet,friend_referral,0
55,57040,full_time,single,87.7130680254815,12,0.4973697217202701,1,desktop,friend_referral,1
61,20307,full_time,married,55.90918987664384,14,0.468290884970408,1,desktop,social_media_ad,1
54,112918,contractor,divorced,99.88307389900302,9,0.754551677831423,0,tablet,social_media_ad,0
35,56931,unemployed,single,91.54790396818908,12,0.4674808233425288,1,desktop,friend_referral,1
61,101029,full_time,divorced,93.05535950195478,4,0.911829398654872,1,mobile,organic_search,1
45,107924,part_time,married,100.1325284082218,7,0.8526947483101014,0,mobile,social_media_ad,1
61,108020,unemployed,divorced,91.1619267366918,9,0.7023023147965111,0,mobile,organic_search,1
25,116528,unemployed,married,65.7149716624538,13,0.6074457521988328,0,desktop,social_media_ad,1
45,82901,contractor,single,69.25362300405958,14,0.5887664065297467,1,desktop,social_media_ad,1
24,27642,part_time,divorced,117.53124229596888,12,0.5057091848049045,0,tablet,social_media_ad,1
39,119694,part_time,divorced,101.27900950171625,11,0.7589308550988463,0,tablet,organic_search,1
55,107985,contractor,divorced,122.10150279739877,4,0.7867766079662712,0,tablet,social_media_ad,1
33,86983,full_time,married,83.82857521735804,7,0.9190807636065926,0,mobile,friend_referral,1
58,54924,full_time,married,91.78523094843712,12,0.7026523721967042,1,desktop,friend_referral,1
22,30386,part_time,divorced,99.06389849226062,7,0.7676098618328493,1,tablet,social_media_ad,1
31,88477,part_time,single,91.11501756961742,13,0.5772214456662277,1,desktop,friend_referral,1
43,26861,contractor,married,99.065432337741,12,0.5381953205175387,1,tablet,friend_referral,1
48,96173,unemployed,married,89.57346528014098,8,0.9432480151724932,0,mobile,social_media_ad,1
19,40039,full_time,married,85.01786606419512,14,0.6555010452917953,1,desktop,organic_search,1
33,39252,part_time,divorced,81.86424492086088,6,0.9710507531067016,0,mobile,organic_search,1
56,67058,unemployed,single,104.12793779354077,7,0.9062950012602088,0,mobile,friend_referral,0
47,45020,full_time,married,90.46961729522812,8,0.8067298067689748,0,mobile,organic_search,1
40,109787,contractor,single,95.91873607841478,12,0.8003620989343152,1,desktop,friend_referral,1
58,34706,unemployed,single,96.41183212670282,8,0.6285158669755819,0,mobile,social_media_ad,1
39,58729,contractor,single,101.86514332776076,10,0.8401010097376822,1,tablet,organic_search,1
29,68037,unemployed,divorced,78.4320430292598,8,0.5545965748032667,0,desktop,organic_search,1
